Wheel,LastSyncPulseTime,ArduinoTime,BonsaiTime,RenderFrameCount
1683,15966,18680,62724154.496,1125
1686,15966,18690,62724163.8016,1125
1688,15966,18700,62724173.9008,1126
1691,15966,18710,62724184.256,1127
1694,15966,18720,62724194.3936,1127
1696,15966,18731,62724204.5184,1128
1699,15966,18741,62724214.8864,1128
1701,15966,18751,62724225.0368,1129
1703,15966,18761,62724235.2512,1130
1706,15966,18771,62724245.4016,1130
1708,15966,18781,62724254.7584,1131
1710,15966,18791,62724265.1648,1131
1712,18800,18801,62724275.0464,1132
1714,18800,18811,62724285.3504,1133
1716,18800,18821,62724294.5024,1133
1719,18800,18831,62724304.7808,1134
1721,18800,18841,62724314.9184,1134
1724,18800,18851,62724325.1328,1135
1726,18800,18861,62724334.3616,1136
1729,18800,18871,62724345.1264,1136
1732,18800,18881,62724354.8416,1137
1735,18800,18891,62724364.9536,1137
1738,18800,18902,62724375.2192,1138
1741,18800,18912,62724385.4336,1139
1744,18800,18922,62724395.5584,1139
1747,18800,18932,62724405.824,1140
1751,18800,18942,62724416.0768,1140
1754,18800,18952,62724425.2416,1141
1757,18800,18962,62724435.4816,1142
1760,18800,18972,62724445.7216,1142
1764,18800,18982,62724455.9616,1143
1767,18800,18992,62724465.0624,1144
1770,18800,19002,62724475.3152,1144
1774,18800,19012,62724485.568,1145
1778,18800,19022,62724495.7184,1145
1781,18800,19032,62724504.9728,1146
1785,18800,19042,62724515.1488,1147
1789,18800,19052,62724525.2992,1147
1792,18800,19062,62724535.5648,1148
1796,18800,19072,62724544.7424,1148
1800,18800,19082,62724555.0208,1149
1804,18800,19092,62724565.248,1150
1808,18800,19102,62724575.488,1150
1813,18800,19112,62724588.4032,1151
1816,18800,19122,62724594.9312,1151
1820,18800,19132,62724605.1712,1152
1825,18800,19142,62724615.3216,1153
1829,18800,19152,62724625.4592,1153
1833,18800,19162,62724634.688,1154
1837,18800,19172,62724644.928,1154
1841,18800,19182,62724655.232,1155
1845,18800,19192,62724665.6768,1156
1849,18800,19202,62724674.5984,1156
1853,18800,19212,62724684.9024,1157
1857,18800,19222,62724694.8992,1157
1861,18800,19232,62724705.1008,1158
1865,18800,19243,62724715.392,1159
1868,18800,19253,62724725.4912,1159
1872,18800,19263,62724735.808,1160
1876,18800,19273,62724745.984,1160
1880,18800,19283,62724756.2752,1161
1883,18800,19293,62724765.44,1162
1887,18800,19303,62724775.552,1162
1891,18800,19313,62724785.856,1163
1895,18800,19323,62724796.0832,1163
1899,18800,19333,62724805.3504,1164
1903,18800,19343,62724815.4752,1165
1907,18800,19353,62724825.7408,1165
1911,18800,19363,62724835.8912,1166
1915,18800,19373,62724845.0816,1166
1919,18800,19383,62724855.2576,1167
1923,18800,19393,62724865.536,1168
1927,18800,19403,62724875.7888,1168
1931,18800,19414,62724885.9776,1169
1936,18800,19424,62724896.2816,1170
1940,18800,19434,62724906.4064,1170
1944,18800,19444,62724916.5952,1171
1947,18800,19454,62724926.8864,1171
1951,18800,19464,62724936.0128,1172
1955,18800,19474,62724946.2144,1173
1958,18800,19484,62724956.352,1173
1962,18800,19494,62724966.592,1174
1965,18800,19504,62724975.8848,1174
1968,18800,19514,62724986.0352,1175
1971,18800,19524,62724996.3264,1176
1974,18800,19534,62725006.4768,1176
1977,18800,19544,62725015.6032,1177
1981,18800,19554,62725025.9328,1177
1984,18800,19564,62725036.1472,1178
1987,18800,19574,62725046.4,1179
1990,18800,19584,62725055.5904,1179
1993,18800,19594,62725065.664,1180
1996,18800,19604,62725075.8528,1180
2000,18800,19614,62725086.08,1181
2003,18800,19624,62725096.4096,1182
2006,18800,19634,62725105.536,1182
2009,18800,19644,62725115.904,1183
2012,18800,19654,62725126.0416,1183
2015,18800,19664,62725136.2816,1184
2017,18800,19674,62725145.408,1185
2020,18800,19684,62725155.5584,1185
2023,18800,19694,62725165.8112,1186
2026,18800,19704,62725176.0512,1186
2029,18800,19714,62725185.1776,1187
2031,18800,19724,62725195.4176,1188
2034,18800,19734,62725205.5936,1188
2037,18800,19744,62725215.8208,1189
2040,18800,19755,62725226.0224,1189
2042,18800,19765,62725236.2752,1190
2045,18800,19775,62725246.464,1191
2048,18800,19785,62725256.6272,1191
2051,18800,19795,62725266.8928,1192
2053,18800,19805,62725276.0192,1192
2056,18800,19815,62725286.3104,1193
2058,18800,19825,62725296.7424,1194
2061,18800,19835,62725306.8288,1194
2063,18800,19845,62725315.9296,1195
2066,18800,19855,62725326.2848,1195
2068,18800,19865,62725336.3072,1196
2071,18800,19875,62725346.688,1197
2074,18800,19885,62725355.968,1197
2077,18800,19895,62725365.9648,1198
2080,18800,19905,62725376.2304,1198
2083,18800,19915,62725386.4576,1199
2086,18800,19926,62725396.5312,1200
2089,18800,19936,62725406.784,1200
2093,18800,19946,62725416.9856,1201
2096,18800,19956,62725427.2512,1202
2100,18800,19966,62725437.4784,1202
2103,18800,19976,62725446.6304,1203
2106,18800,19986,62725456.8448,1203
2110,18800,19996,62725466.9952,1204
2113,18800,20006,62725477.1968,1205
2117,18800,20016,62725486.464,1205
2120,18800,20026,62725496.8192,1206
2124,18800,20036,62725506.9568,1206
2127,18800,20046,62725517.0432,1207
2130,18800,20056,62725526.3616,1208
2133,18800,20066,62725536.6656,1208
2137,18800,20076,62725546.7136,1209
2140,18800,20086,62725556.8768,1209
2143,18800,20096,62725566.1696,1210
2146,18800,20106,62725576.3328,1211
2149,18800,20116,62725586.5728,1211
2151,18800,20126,62725596.8128,1212
2154,18800,20136,62725606.9632,1212
2157,18800,20146,62725616.2688,1213
2159,18800,20156,62725626.3424,1214
2162,18800,20166,62725636.5568,1214
2164,18800,20176,62725646.8736,1215
2167,18800,20186,62725656.0256,1215
2169,18800,20196,62725666.2272,1216
2172,18800,20206,62725676.4672,1217
2174,18800,20216,62725686.5536,1217
2177,18800,20226,62725695.872,1218
2179,18800,20236,62725706.0224,1218
2182,18800,20246,62725716.224,1219
2185,18800,20256,62725726.4,1220
2188,18800,20267,62725736.8192,1220
2191,18800,20277,62725746.9312,1221
2194,18800,20287,62725757.1968,1221
2197,18800,20297,62725767.3728,1222
2200,18800,20307,62725777.5744,1223
2203,18800,20317,62725786.8544,1223
2206,18800,20327,62725796.9792,1224
2210,18800,20337,62725807.2064,1224
2213,18800,20347,62725817.4208,1225
2216,18800,20357,62725826.5984,1226
2219,18800,20367,62725836.7232,1226
2222,18800,20377,62725846.9632,1227
2225,18800,20387,62725857.1648,1227
2227,18800,20397,62725866.5344,1228
2230,18800,20407,62725876.6336,1229
2233,18800,20417,62725886.848,1229
2235,18800,20427,62725897.024,1230
2238,18800,20438,62725907.2896,1230
2240,18800,20448,62725917.44,1231
2242,18800,20458,62725927.7568,1232
2245,18800,20468,62725937.9456,1232
2247,18800,20478,62725948.0448,1233
2249,18800,20488,62725957.2608,1234
2251,18800,20498,62725967.5392,1234
2253,18800,20508,62725977.8816,1235
2255,18800,20518,62725987.9168,1235
2257,18800,20528,62725997.12,1236
2259,18800,20538,62726007.3472,1237
2261,18800,20548,62726017.4976,1237
2263,18800,20558,62726027.8144,1238
2266,18800,20568,62726037.0432,1238
2268,18800,20578,62726047.1552,1239
2271,18800,20588,62726057.3696,1240
2273,18800,20598,62726067.6352,1240
2275,18800,20608,62726076.9152,1241
2278,18800,20618,62726087.0144,1241
2281,18800,20628,62726097.1392,1242
2283,18800,20638,62726107.4816,1243
2286,18800,20648,62726117.632,1243
2288,18800,20658,62726126.9248,1244
2291,18800,20668,62726137.0752,1244
2293,18800,20678,62726147.328,1245
2296,18800,20688,62726157.4656,1246
2298,18800,20698,62726166.6304,1246
2300,18800,20708,62726176.9856,1247
2302,18800,20718,62726187.0976,1247
2304,18800,20728,62726197.3248,1248
2306,18800,20738,62726206.5792,1249
2308,18800,20748,62726216.768,1249
2310,18800,20758,62726226.9952,1250
2312,18800,20768,62726237.1328,1250
2314,18800,20779,62726247.3728,1251
2316,18800,20789,62726257.664,1252
2318,18800,20799,62726267.8144,1252
2319,18800,20809,62726278.0416,1253
2321,18800,20819,62726288.2944,1253
2322,18800,20829,62726297.5488,1254
2323,18800,20839,62726307.7248,1255
2325,18800,20849,62726317.8112,1255
2326,18800,20859,62726328.0512,1256
2327,18800,20869,62726337.3568,1256
2328,18800,20879,62726347.584,1257
2329,18800,20889,62726357.7088,1258
2330,18800,20899,62726367.9488,1258
2330,18800,20909,62726377.088,1259
2331,18800,20919,62726387.3664,1259
2332,18800,20929,62726397.4912,1260
2334,18800,20939,62726407.7184,1261
2335,18800,20950,62726417.9584,1261
2336,18800,20960,62726428.1216,1262
2337,18800,20970,62726438.4128,1263
2338,18800,20980,62726448.5632,1263
2340,18800,20990,62726458.8288,1264
2341,18800,21000,62726467.968,1264
2342,18800,21010,62726478.2976,1265
2344,18800,21020,62726488.448,1266
2345,18800,21030,62726498.5984,1266
2346,18800,21040,62726507.9424,1267
2348,18800,21050,62726518.016,1267
2349,18800,21060,62726528.2816,1268
2350,18800,21070,62726538.4704,1269
2352,18800,21080,62726547.8144,1269
2353,18800,21090,62726557.9776,1270
2355,18800,21100,62726568.064,1270
2356,18800,21110,62726578.3808,1271
2358,18800,21120,62726587.6992,1272
2359,18800,21130,62726597.6576,1272
2360,18800,21140,62726607.9872,1273
2361,18800,21150,62726618.7008,1273
2362,18800,21160,62726628.3136,1274
2363,18800,21170,62726637.5424,1275
2364,18800,21180,62726647.7824,1275
2365,18800,21190,62726657.9456,1276
2366,18800,21200,62726668.1728,1276
2367,18800,21210,62726677.3376,1277
2369,18800,21220,62726687.7696,1278
2370,18800,21230,62726697.856,1278
2371,18800,21240,62726707.9936,1279
2372,18800,21250,62726717.248,1279
2373,18800,21260,62726727.3728,1280
2375,18800,21270,62726737.7024,1281
2376,18800,21280,62726747.8144,1281
2378,18800,21291,62726758.1184,1282
2379,18800,21301,62726768.2816,1282
2381,18800,21311,62726778.5728,1283
2382,18800,21321,62726788.7616,1284
2384,18800,21331,62726798.8992,1284
2386,18800,21341,62726808.1408,1285
2388,18800,21351,62726818.3936,1285
2389,18800,21361,62726828.6336,1286
2391,18800,21371,62726838.7584,1287
2393,18800,21381,62726847.8848,1287
2395,18800,21391,62726858.2528,1288
2397,18800,21401,62726868.4032,1288
2399,18800,21411,62726878.6304,1289
2400,18800,21421,62726887.8336,1290
2401,18800,21431,62726898.1248,1290
2402,18800,21441,62726908.224,1291
2403,18800,21451,62726918.3872,1291
2404,18800,21462,62726928.6144,1292
2405,18800,21472,62726938.8672,1293
2405,18800,21482,62726949.1456,1293
2406,18800,21492,62726959.36,1294
2407,18800,21502,62726969.4976,1295
2408,18800,21512,62726978.6752,1295
2409,18800,21522,62726988.9792,1296
2410,18800,21532,62726999.1296,1296
2412,18800,21542,62727009.3312,1297
2414,18800,21552,62727018.5344,1298
2416,18800,21562,62727028.7232,1298
2420,18800,21572,62727039.04,1299
2423,18800,21582,62727049.2032,1299
2427,18800,21592,62727058.4704,1300
2431,18800,21602,62727068.6464,1301
2435,18800,21612,62727078.9632,1301
2439,18800,21622,62727089.1136,1302
2442,18800,21632,62727098.2016,1302
2445,18800,21642,62727108.5056,1303
2448,18800,21652,62727118.5792,1304
2451,18800,21662,62727128.9216,1304
2453,18800,21672,62727139.1104,1305
2455,18800,21682,62727148.3008,1305
2458,18800,21692,62727158.4512,1306
2460,18800,21702,62727168.6784,1307
2462,18800,21712,62727178.9312,1307
2463,18800,21722,62727188.1984,1308
2465,18800,21732,62727198.2464,1308
2467,18800,21742,62727208.4608,1309
2469,18800,21752,62727218.752,1310
2471,18800,21762,62727228.0192,1310
2472,18800,21772,62727238.0672,1311
2474,18800,21782,62727248.32,1311
2476,18800,21792,62727258.5728,1312
2478,18800,21803,62727268.8512,1313
2480,18800,21813,62727279.0144,1313
2481,18800,21823,62727289.3184,1314
2483,18800,21833,62727299.4048,1314
2485,18800,21843,62727309.6832,1315
2486,18800,21853,62727318.8352,1316
2487,18800,21863,62727329.0752,1316
2489,18800,21873,62727339.2512,1317
2490,18800,21883,62727349.4016,1317
2492,18800,21893,62727358.7328,1318
2493,18800,21903,62727368.832,1319
2495,18800,21913,62727379.1104,1319
2497,18800,21923,62727389.2736,1320
2498,18800,21933,62727398.4512,1320
2500,18800,21943,62727408.6784,1321
2503,18800,21953,62727418.9184,1322
2505,18800,21963,62727429.1328,1322
2507,18800,21974,62727439.3984,1323
2510,18800,21984,62727449.536,1324
2513,18800,21994,62727459.8016,1324
2516,18800,22004,62727470.0544,1325
2519,18800,22014,62727480.1536,1325
2522,18800,22024,62727489.4592,1326
2526,18800,22034,62727499.712,1327
2529,18800,22044,62727509.8624,1327
2533,18800,22054,62727520.0384,1328
2536,18800,22064,62727529.2928,1328
2539,18800,22074,62727539.4048,1329
2542,18800,22084,62727549.7216,1330
2546,18800,22094,62727559.8592,1330
2549,18800,22104,62727569.152,1331
2552,18800,22114,62727579.3152,1331
2555,18800,22124,62727589.632,1332
2559,18800,22134,62727599.7056,1333
2562,18800,22144,62727608.96,1333
2565,18800,22154,62727619.2896,1334
2568,22160,22164,62727629.4016,1334
2571,22160,22174,62727639.616,1335
2574,22160,22184,62727649.8176,1335
2577,22160,22194,62727658.9184,1336
2580,22160,22204,62727669.184,1337
2582,22160,22214,62727679.3984,1337
2585,22160,22224,62727689.6,1338
2587,22160,22234,62727698.9952,1339
2589,22160,22244,62727709.1584,1339
2591,22160,22254,62727719.3088,1340
2593,22160,22264,62727729.4592,1340
2595,22160,22274,62727738.7264,1341
2598,22160,22284,62727748.9536,1342
2600,22160,22294,62727759.168,1342
2603,22160,22304,62727769.408,1343
2605,22160,22315,62727779.4944,1343
2608,22160,22325,62727789.7856,1344
2612,22160,22335,62727800.0128,1345
2615,22160,22345,62727810.2144,1345
2619,22160,22355,62727820.3392,1346
2622,22160,22365,62727829.632,1346
2626,22160,22375,62727839.8848,1347
2630,22160,22385,62727850.0864,1348
2634,22160,22395,62727860.2112,1348
2637,22160,22405,62727869.568,1349
2641,22160,22415,62727879.68,1349
2645,22160,22425,62727889.92,1350
2649,22160,22435,62727900.0192,1351
2652,22160,22445,62727909.4528,1351
2656,22160,22455,62727919.5008,1352
2660,22160,22465,62727929.6256,1352
2663,22160,22475,62727940.0704,1353
2667,22160,22486,62727950.2208,1354
2670,22160,22496,62727960.448,1354
2674,22160,22506,62727970.5216,1355
2678,22160,22516,62727980.8512,1356
2681,22160,22526,62727990.8992,1356
2684,22160,22536,62728000.2304,1357
2688,22160,22546,62728010.3808,1357
2691,22160,22556,62728020.6464,1358
2695,22160,22566,62728030.8608,1359
2698,22160,22576,62728039.9872,1359
2701,22160,22586,62728050.24,1360
2705,22160,22596,62728060.416,1360
2708,22160,22606,62728070.6944,1361
2711,22160,22616,62728079.7952,1361
2715,22160,22626,62728090.0608,1362
2718,22160,22636,62728100.288,1363
2722,22160,22646,62728110.528,1363
2725,22160,22656,62728119.7696,1364
2729,22160,22666,62728130.048,1365
2733,22160,22676,62728140.1728,1365
2736,22160,22686,62728150.2976,1366
2740,22160,22696,62728160.5632,1366
2744,22160,22706,62728169.8048,1367
2747,22160,22716,62728179.9552,1368
2751,22160,22726,62728190.2976,1368
2755,22160,22736,62728200.4352,1369
2759,22160,22746,62728209.6512,1369
2763,22160,22756,62728219.712,1370
2767,22160,22766,62728230.016,1371
2771,22160,22776,62728240.256,1371
2775,22160,22786,62728249.4592,1372
2779,22160,22796,62728259.6992,1372
2783,22160,22806,62728269.7856,1373
2787,22160,22816,62728280.0128,1374
2791,22160,22827,62728290.304,1374
2794,22160,22837,62728300.5184,1375
2798,22160,22847,62728310.7328,1375
2802,22160,22857,62728320.9856,1376
2806,22160,22867,62728331.1872,1377
2810,22160,22877,62728340.2496,1377
2814,22160,22887,62728350.5792,1378
2818,22160,22897,62728360.7296,1378
2821,22160,22907,62728370.9056,1379
2825,22160,22917,62728380.2624,1380
2829,22160,22927,62728390.3104,1380
2832,22160,22937,62728400.6784,1381
2836,22160,22947,62728410.752,1381
2840,22160,22957,62728420.0576,1382
2844,22160,22967,62728430.272,1383
2847,22160,22977,62728440.3968,1383
2851,22160,22987,62728450.6496,1384
2855,22160,22998,62728460.8,1384
2859,22160,23008,62728471.1424,1385
2862,22160,23018,62728481.3184,1386
2866,22160,23028,62728491.5328,1386
2869,22160,23038,62728501.8368,1387
2873,22160,23048,62728510.9248,1388
2876,22160,23058,62728521.1136,1388
2880,22160,23068,62728531.3536,1389
2883,22160,23078,62728541.5552,1389
2886,22160,23088,62728550.7328,1390
2889,22160,23098,62728561.024,1391
2893,22160,23108,62728571.2896,1391
2896,22160,23118,62728581.4656,1392
2899,22160,23128,62728590.5664,1392
2902,22160,23138,62728600.7808,1393
2905,22160,23148,62728611.1104,1394
2908,22160,23158,62728621.4016,1394
2911,22160,23168,62728630.336,1395
2913,22160,23178,62728640.6144,1395
2916,22160,23188,62728650.88,1396
2919,22160,23198,62728661.184,1397
2922,22160,23208,62728671.296,1397
2924,22160,23218,62728680.3968,1398
2927,22160,23228,62728690.752,1398
2929,22160,23238,62728700.9024,1399
2931,22160,23248,62728711.0784,1400
2933,22160,23258,62728720.2816,1400
2936,22160,23268,62728730.496,1401
2938,22160,23278,62728740.7616,1401
2940,22160,23288,62728750.9504,1402
2943,22160,23298,62728760.2304,1403
2945,22160,23308,62728770.5216,1403
2947,22160,23318,62728780.5568,1404
2950,22160,23328,62728790.7968,1404
2952,22160,23339,62728801.0112,1405
2954,22160,23349,62728811.136,1406
2956,22160,23359,62728821.4656,1406
2958,22160,23369,62728831.6928,1407
2960,22160,23379,62728841.8176,1407
2962,22160,23389,62728851.0336,1408
2964,22160,23399,62728861.312,1409
2966,22160,23409,62728871.424,1409
2967,22160,23419,62728881.6256,1410
2969,22160,23429,62728890.9696,1410
2971,22160,23439,62728901.1328,1411
2972,22160,23449,62728911.4112,1412
2974,22160,23459,62728921.5104,1412
2975,22160,23469,62728930.7008,1413
2977,22160,23479,62728940.864,1413
2978,22160,23489,62728951.1808,1414
2979,22160,23499,62728961.3184,1415
2981,22160,23510,62728971.4816,1415
2982,22160,23520,62728981.8752,1416
2983,22160,23530,62728992.0128,1417
2984,22160,23540,62729002.3936,1417
2985,22160,23550,62729012.352,1418
2986,22160,23560,62729021.5936,1418
2987,22160,23570,62729031.7568,1419
2989,22160,23580,62729042.0352,1419
2990,22160,23590,62729052.3008,1420
2991,22160,23600,62729061.44,1421
2992,22160,23610,62729071.6928,1421
2993,22160,23620,62729081.8944,1422
2995,22160,23630,62729092.1216,1423
2996,22160,23640,62729101.3376,1423
2998,22160,23650,62729111.4624,1424
3000,22160,23660,62729121.7408,1424
3002,22160,23670,62729131.968,1425
3003,22160,23680,62729141.1072,1426
3005,22160,23690,62729151.424,1426
3007,22160,23700,62729161.5488,1427
3010,22160,23710,62729171.7248,1427
3012,22160,23720,62729182.0032,1428
3013,22160,23730,62729191.1936,1429
3015,22160,23740,62729201.3056,1429
3017,22160,23750,62729211.7248,1430
3019,22160,23760,62729221.9008,1430
3020,22160,23770,62729230.9632,1431
3022,22160,23780,62729241.2544,1432
3023,22160,23790,62729251.4816,1432
3024,22160,23800,62729261.5936,1433
3026,22160,23810,62729270.848,1433
3027,22160,23820,62729281.1008,1434
3028,22160,23830,62729291.1744,1435
3029,22160,23840,62729301.4528,1435
3030,22160,23851,62729311.744,1436
3031,22160,23861,62729321.8432,1436
3032,22160,23871,62729332.1216,1437
3033,22160,23881,62729342.4256,1438
3033,22160,23891,62729352.576,1438
